ckpt,ckpt_path,started_at,finished_at,total_wall_seconds,talent_avg_acc,talent_wall_seconds,talent_discovered_pairs,talent_processed_pairs,talent_failed_count,talent_missing_test_count
step-29600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29600.ckpt,2026-02-07 13:22:59,2026-02-07 13:28:15,314.843000,0.748343,314.843,175,175,0,0
step-29650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29650.ckpt,2026-02-07 13:28:15,2026-02-07 13:34:08,351.771000,0.755060,351.771,175,175,0,0
step-29700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29700.ckpt,2026-02-07 13:34:08,2026-02-07 13:39:08,299.389000,0.761707,299.389,175,175,0,0
step-29750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29750.ckpt,2026-02-07 13:39:08,2026-02-07 13:43:22,252.709000,0.755763,252.709,175,175,0,0
step-29800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29800.ckpt,2026-02-07 13:43:22,2026-02-07 13:48:44,320.331000,0.759702,320.331,175,175,0,0
step-29850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29850.ckpt,2026-02-07 13:48:44,2026-02-07 13:52:52,247.380000,0.756356,247.380,175,175,0,0
step-29900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29900.ckpt,2026-02-07 13:52:52,2026-02-07 13:57:55,301.293000,0.764776,301.293,175,175,0,0
step-29950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29950.ckpt,2026-02-07 13:57:55,2026-02-07 14:02:06,250.029000,0.757847,250.029,175,175,0,0
step-30000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30000.ckpt,2026-02-07 14:02:06,2026-02-07 14:07:07,300.461000,0.758827,300.461,175,175,0,0
step-30050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30050.ckpt,2026-02-07 14:07:07,2026-02-07 14:12:32,323.258000,0.759692,323.258,175,175,0,0
step-30100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30100.ckpt,2026-02-07 14:12:32,2026-02-07 14:16:36,243.211000,0.763873,243.211,175,175,0,0
step-30150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30150.ckpt,2026-02-07 14:16:36,2026-02-07 14:21:52,314.920000,0.758420,314.920,175,175,0,0
step-30200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30200.ckpt,2026-02-07 14:21:52,2026-02-07 14:26:11,257.586000,0.758200,257.586,175,175,0,0
step-30250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30250.ckpt,2026-02-07 14:26:11,2026-02-07 14:31:14,302.326000,0.758280,302.326,175,175,0,0
step-30300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30300.ckpt,2026-02-07 14:31:14,2026-02-07 14:36:35,320.325000,0.759061,320.325,175,175,0,0
step-30350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30350.ckpt,2026-02-07 14:36:35,2026-02-07 14:42:18,341.041000,0.757901,341.041,175,175,0,0
step-30400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30400.ckpt,2026-02-07 14:42:18,2026-02-07 14:47:48,328.720000,0.756588,328.720,175,175,0,0
step-30450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30450.ckpt,2026-02-07 14:47:48,2026-02-07 14:51:53,244.333000,0.761110,244.333,175,175,0,0
step-30500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30500.ckpt,2026-02-07 14:51:53,2026-02-07 14:58:12,377.311000,0.761483,377.311,175,175,0,0
step-30550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30550.ckpt,2026-02-07 14:58:12,2026-02-07 15:03:26,313.320000,0.768760,313.320,175,175,0,0
step-30600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30600.ckpt,2026-02-07 15:03:26,2026-02-07 15:07:36,248.255000,0.773623,248.255,175,175,0,0
step-30650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30650.ckpt,2026-02-07 15:07:36,2026-02-07 15:08:13,35.207000,(none),35.207,175,175,175,0
step-30700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30700.ckpt,2026-02-07 15:08:13,2026-02-07 15:08:52,35.444000,(none),35.444,175,175,175,0
step-30750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30750.ckpt,2026-02-07 15:08:52,2026-02-07 15:09:26,32.264000,(none),32.264,175,175,175,0
step-30800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30800.ckpt,2026-02-07 15:09:26,2026-02-07 15:10:07,36.762000,(none),36.762,175,175,175,0
step-30850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30850.ckpt,2026-02-07 15:10:07,2026-02-07 15:10:38,29.892000,(none),29.892,175,175,175,0
step-30900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30900.ckpt,2026-02-07 15:10:38,2026-02-07 15:11:22,40.338000,(none),40.338,175,175,175,0
step-30950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-30950.ckpt,2026-02-07 15:11:22,2026-02-07 15:11:50,27.397000,(none),27.397,175,175,175,0
step-31000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31000.ckpt,2026-02-07 15:11:51,2026-02-07 15:12:35,40.739000,(none),40.739,175,175,175,0
step-31050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31050.ckpt,2026-02-07 15:12:35,2026-02-07 15:13:04,26.858000,(none),26.858,175,175,175,0
step-31100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31100.ckpt,2026-02-07 15:13:04,2026-02-07 15:13:49,40.528000,(none),40.528,175,175,175,0
step-31150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31150.ckpt,2026-02-07 15:13:49,2026-02-07 15:14:20,28.437000,(none),28.437,175,175,175,0
step-31200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31200.ckpt,2026-02-07 15:14:20,2026-02-07 15:15:05,40.622000,(none),40.622,175,175,175,0
step-31250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31250.ckpt,2026-02-07 15:15:05,2026-02-07 15:15:35,26.654000,(none),26.654,175,175,175,0
step-31300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31300.ckpt,2026-02-07 15:15:36,2026-02-07 15:16:21,41.318000,(none),41.318,175,175,175,0
step-31350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31350.ckpt,2026-02-07 15:16:21,2026-02-07 15:16:52,27.499000,(none),27.499,175,175,175,0
step-31400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31400.ckpt,2026-02-07 15:16:52,2026-02-07 15:17:37,41.412000,(none),41.412,175,175,175,0
step-31450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31450.ckpt,2026-02-07 15:17:37,2026-02-07 15:18:09,29.200000,(none),29.200,175,175,175,0
step-31500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31500.ckpt,2026-02-07 15:18:09,2026-02-07 15:18:53,39.982000,(none),39.982,175,175,175,0
step-31550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31550.ckpt,2026-02-07 15:18:53,2026-02-07 15:19:24,28.162000,(none),28.162,175,175,175,0
step-31600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31600.ckpt,2026-02-07 15:19:25,2026-02-07 15:20:08,40.181000,(none),40.181,175,175,175,0
step-31650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31650.ckpt,2026-02-07 15:20:09,2026-02-07 15:20:40,27.513000,(none),27.513,175,175,175,0
step-31700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31700.ckpt,2026-02-07 15:20:40,2026-02-07 15:21:24,40.447000,(none),40.447,175,175,175,0
step-31750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31750.ckpt,2026-02-07 15:21:24,2026-02-07 15:21:57,29.327000,(none),29.327,175,175,175,0
step-31800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31800.ckpt,2026-02-07 15:21:57,2026-02-07 15:22:41,40.366000,(none),40.366,175,175,175,0
step-31850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31850.ckpt,2026-02-07 15:22:41,2026-02-07 15:23:14,28.985000,(none),28.985,175,175,175,0
step-31900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31900.ckpt,2026-02-07 15:23:14,2026-02-07 15:23:57,39.773000,(none),39.773,175,175,175,0
step-31950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-31950.ckpt,2026-02-07 15:23:57,2026-02-07 15:24:30,29.849000,(none),29.849,175,175,175,0
step-32000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32000.ckpt,2026-02-07 15:24:30,2026-02-07 15:25:11,39.769000,(none),39.769,175,175,175,0
step-32050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32050.ckpt,2026-02-07 15:25:11,2026-02-07 15:25:46,31.472000,(none),31.472,175,175,175,0
step-32100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32100.ckpt,2026-02-07 15:25:46,2026-02-07 15:26:25,37.703000,(none),37.703,175,175,175,0
step-32150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32150.ckpt,2026-02-07 15:26:25,2026-02-07 15:27:02,33.476000,(none),33.476,175,175,175,0
step-32200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32200.ckpt,2026-02-07 15:27:02,2026-02-07 15:27:38,34.501000,(none),34.501,175,175,175,0
step-32250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32250.ckpt,2026-02-07 15:27:38,2026-02-07 15:28:16,34.869000,(none),34.869,175,175,175,0
step-32300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32300.ckpt,2026-02-07 15:28:16,2026-02-07 15:28:50,32.428000,(none),32.428,175,175,175,0
step-32350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32350.ckpt,2026-02-07 15:28:50,2026-02-07 15:29:30,36.843000,(none),36.843,175,175,175,0
step-32400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32400.ckpt,2026-02-07 15:29:30,2026-02-07 15:30:01,29.557000,(none),29.557,175,175,175,0
step-32450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32450.ckpt,2026-02-07 15:30:01,2026-02-07 15:30:45,40.318000,(none),40.318,175,175,175,0
step-32500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32500.ckpt,2026-02-07 15:30:45,2026-02-07 15:31:13,27.383000,(none),27.383,175,175,175,0
step-32550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32550.ckpt,2026-02-07 15:31:13,2026-02-07 15:31:58,41.226000,(none),41.226,175,175,175,0
step-32600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32600.ckpt,2026-02-07 15:31:58,2026-02-07 15:32:26,24.938000,(none),24.938,175,175,175,0
step-32650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32650.ckpt,2026-02-07 15:32:27,2026-02-07 15:33:11,41.174000,(none),41.174,175,175,175,0
step-32700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32700.ckpt,2026-02-07 15:33:11,2026-02-07 15:33:42,27.006000,(none),27.006,175,175,175,0
step-32750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32750.ckpt,2026-02-07 15:33:43,2026-02-07 15:34:25,39.175000,(none),39.175,175,175,175,0
step-32800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32800.ckpt,2026-02-07 15:34:25,2026-02-07 15:34:57,27.782000,(none),27.782,175,175,175,0
step-32850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32850.ckpt,2026-02-07 15:34:57,2026-02-07 15:35:40,39.818000,(none),39.818,175,175,175,0
step-32900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32900.ckpt,2026-02-07 15:35:40,2026-02-07 15:36:12,27.549000,(none),27.549,175,175,175,0
step-32950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-32950.ckpt,2026-02-07 15:36:12,2026-02-07 15:36:57,41.210000,(none),41.210,175,175,175,0
step-33000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33000.ckpt,2026-02-07 15:36:57,2026-02-07 15:37:29,28.345000,(none),28.345,175,175,175,0
step-33050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33050.ckpt,2026-02-07 15:37:29,2026-02-07 15:38:11,38.063000,(none),38.063,175,175,175,0
step-33100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33100.ckpt,2026-02-07 15:38:11,2026-02-07 15:38:44,29.189000,(none),29.189,175,175,175,0
step-33150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33150.ckpt,2026-02-07 15:38:44,2026-02-07 15:39:24,37.648000,(none),37.648,175,175,175,0
step-33200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33200.ckpt,2026-02-07 15:39:24,2026-02-07 15:39:59,31.361000,(none),31.361,175,175,175,0
step-33250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33250.ckpt,2026-02-07 15:39:59,2026-02-07 15:40:38,37.872000,(none),37.872,175,175,175,0
step-33300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33300.ckpt,2026-02-07 15:40:38,2026-02-07 15:41:13,31.846000,(none),31.846,175,175,175,0
step-33350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33350.ckpt,2026-02-07 15:41:13,2026-02-07 15:41:49,35.150000,(none),35.150,175,175,175,0
step-33400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33400.ckpt,2026-02-07 15:41:49,2026-02-07 15:42:27,35.216000,(none),35.216,175,175,175,0
step-33450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33450.ckpt,2026-02-07 15:42:27,2026-02-07 15:43:01,33.052000,(none),33.052,175,175,175,0
step-33500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33500.ckpt,2026-02-07 15:43:01,2026-02-07 15:43:42,36.863000,(none),36.863,175,175,175,0
step-33550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33550.ckpt,2026-02-07 15:43:42,2026-02-07 15:44:12,28.738000,(none),28.738,175,175,175,0
step-33600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33600.ckpt,2026-02-07 15:44:12,2026-02-07 15:44:56,40.869000,(none),40.869,175,175,175,0
step-33650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33650.ckpt,2026-02-07 15:44:56,2026-02-07 15:45:24,26.649000,(none),26.649,175,175,175,0
step-33700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33700.ckpt,2026-02-07 15:45:24,2026-02-07 15:46:08,39.939000,(none),39.939,175,175,175,0
step-33750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33750.ckpt,2026-02-07 15:46:08,2026-02-07 15:46:38,26.185000,(none),26.185,175,175,175,0
step-33800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33800.ckpt,2026-02-07 15:46:38,2026-02-07 15:47:22,40.390000,(none),40.390,175,175,175,0
step-33850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33850.ckpt,2026-02-07 15:47:22,2026-02-07 15:47:53,27.349000,(none),27.349,175,175,175,0
step-33900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33900.ckpt,2026-02-07 15:47:53,2026-02-07 15:48:36,38.534000,(none),38.534,175,175,175,0
step-33950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-33950.ckpt,2026-02-07 15:48:36,2026-02-07 15:49:06,26.324000,(none),26.324,175,175,175,0
step-34000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34000.ckpt,2026-02-07 15:49:06,2026-02-07 15:49:50,41.086000,(none),41.086,175,175,175,0
step-34050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34050.ckpt,2026-02-07 15:49:51,2026-02-07 15:50:22,27.863000,(none),27.863,175,175,175,0
step-34100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34100.ckpt,2026-02-07 15:50:22,2026-02-07 15:51:06,40.312000,(none),40.312,175,175,175,0
step-34150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34150.ckpt,2026-02-07 15:51:07,2026-02-07 15:51:39,27.999000,(none),27.999,175,175,175,0
step-34200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34200.ckpt,2026-02-07 15:51:39,2026-02-07 15:52:24,41.272000,(none),41.272,175,175,175,0
step-34250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34250.ckpt,2026-02-07 15:52:24,2026-02-07 15:52:56,28.174000,(none),28.174,175,175,175,0
step-34300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34300.ckpt,2026-02-07 15:52:56,2026-02-07 15:53:40,40.559000,(none),40.559,175,175,175,0
step-34350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34350.ckpt,2026-02-07 15:53:40,2026-02-07 15:54:13,28.983000,(none),28.983,175,175,175,0
step-34400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34400.ckpt,2026-02-07 15:54:13,2026-02-07 15:54:55,38.733000,(none),38.733,175,175,175,0
step-34450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34450.ckpt,2026-02-07 15:54:55,2026-02-07 15:55:28,28.984000,(none),28.984,175,175,175,0
step-34500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34500.ckpt,2026-02-07 15:55:28,2026-02-07 15:56:06,37.669000,(none),37.669,175,175,175,0
step-34550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34550.ckpt,2026-02-07 15:56:07,2026-02-07 15:56:43,32.892000,(none),32.892,175,175,175,0
step-34600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34600.ckpt,2026-02-07 15:56:43,2026-02-07 15:57:20,35.358000,(none),35.358,175,175,175,0
step-34650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34650.ckpt,2026-02-07 15:57:20,2026-02-07 15:57:58,34.109000,(none),34.109,175,175,175,0
step-34700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34700.ckpt,2026-02-07 15:57:58,2026-02-07 15:58:32,32.637000,(none),32.637,175,175,175,0
step-34750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34750.ckpt,2026-02-07 15:58:32,2026-02-07 15:59:13,38.161000,(none),38.161,175,175,175,0
step-34800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34800.ckpt,2026-02-07 15:59:13,2026-02-07 15:59:44,29.846000,(none),29.846,175,175,175,0
step-34850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34850.ckpt,2026-02-07 15:59:45,2026-02-07 16:00:28,40.179000,(none),40.179,175,175,175,0
step-34900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34900.ckpt,2026-02-07 16:00:29,2026-02-07 16:00:56,26.607000,(none),26.607,175,175,175,0
step-34950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-34950.ckpt,2026-02-07 16:00:56,2026-02-07 16:01:40,40.185000,(none),40.185,175,175,175,0
step-35000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35000.ckpt,2026-02-07 16:01:41,2026-02-07 16:02:09,24.521000,(none),24.521,175,175,175,0
step-35050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35050.ckpt,2026-02-07 16:02:09,2026-02-07 16:02:53,40.233000,(none),40.233,175,175,175,0
step-35100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35100.ckpt,2026-02-07 16:02:53,2026-02-07 16:03:25,27.271000,(none),27.271,175,175,175,0
step-35150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35150.ckpt,2026-02-07 16:03:25,2026-02-07 16:04:11,41.670000,(none),41.670,175,175,175,0
step-35200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35200.ckpt,2026-02-07 16:04:11,2026-02-07 16:04:41,26.818000,(none),26.818,175,175,175,0
